Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
13229,37874,Male,Loyal Customer,38,Business travel,Business,1578,3,4,4,4,3,3,3,2,5,2,3,3,2,3,151,137.0,neutral or dissatisfied
97601,43193,Female,Loyal Customer,23,Business travel,Business,651,4,4,4,4,4,4,4,4,4,4,4,2,1,4,0,0.0,satisfied
84255,49729,Male,Loyal Customer,36,Business travel,Business,1703,1,5,5,5,3,3,3,3,3,3,1,2,3,4,12,6.0,neutral or dissatisfied
622,5803,Male,disloyal Customer,32,Business travel,Business,157,3,3,3,3,2,3,2,2,5,2,4,3,4,2,0,0.0,neutral or dissatisfied
66013,58986,Female,Loyal Customer,46,Business travel,Business,1744,3,3,5,3,3,3,5,5,5,5,5,4,5,5,46,42.0,satisfied
73987,90733,Male,disloyal Customer,25,Business travel,Business,515,2,5,2,2,4,2,4,4,5,4,5,4,5,4,0,0.0,neutral or dissatisfied
34908,114924,Female,Loyal Customer,47,Business travel,Business,342,2,2,2,2,5,4,4,5,5,5,5,3,5,5,51,50.0,satisfied
80266,87485,Female,Loyal Customer,42,Business travel,Business,373,4,4,4,4,2,4,4,3,3,3,3,4,3,4,0,0.0,satisfied
98967,63230,Female,Loyal Customer,60,Business travel,Business,2942,4,4,4,4,5,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
16211,94445,Male,Loyal Customer,31,Business travel,Business,1879,1,1,1,1,5,5,5,5,3,4,4,3,4,5,37,33.0,satisfied
38628,97479,Male,Loyal Customer,30,Business travel,Business,2835,3,3,4,3,3,3,3,3,2,4,4,3,4,3,0,0.0,neutral or dissatisfied
50040,114462,Male,disloyal Customer,21,Business travel,Business,390,5,4,5,5,2,5,2,2,3,5,4,3,5,2,0,0.0,satisfied
63114,74154,Female,Loyal Customer,31,Business travel,Business,641,3,1,1,1,3,3,3,3,4,1,4,4,4,3,0,0.0,neutral or dissatisfied
38004,94404,Male,Loyal Customer,39,Business travel,Business,3724,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
64126,763,Female,Loyal Customer,40,Business travel,Business,3184,3,3,3,3,2,4,5,4,4,4,5,4,4,3,0,0.0,satisfied
55906,9047,Female,Loyal Customer,34,Business travel,Business,2750,4,2,2,2,5,3,4,4,4,4,4,1,4,2,0,1.0,neutral or dissatisfied
31156,109448,Male,Loyal Customer,49,Business travel,Business,834,2,2,2,2,4,4,5,4,4,4,4,4,4,3,23,5.0,satisfied
2307,79496,Female,disloyal Customer,34,Business travel,Business,760,2,2,2,4,3,2,2,3,3,5,4,5,5,3,95,71.0,neutral or dissatisfied
49875,97322,Male,disloyal Customer,37,Business travel,Business,1020,3,3,3,1,5,3,5,5,4,4,4,5,4,5,4,3.0,neutral or dissatisfied
26942,113339,Male,Loyal Customer,46,Business travel,Business,386,5,5,5,5,4,4,4,5,5,5,5,3,5,4,13,7.0,satisfied
74797,18490,Male,Loyal Customer,33,Business travel,Business,2884,4,4,4,4,5,5,5,5,1,1,1,5,4,5,9,0.0,satisfied
40987,121811,Female,Loyal Customer,57,Business travel,Business,2444,2,2,2,2,5,5,5,5,3,5,4,5,4,5,182,169.0,satisfied
88875,25690,Female,Loyal Customer,61,Business travel,Business,3130,5,5,4,5,5,4,3,3,3,4,3,2,3,4,0,4.0,satisfied
77995,95445,Male,disloyal Customer,27,Business travel,Business,148,5,5,5,1,3,5,3,3,5,3,5,3,4,3,0,0.0,satisfied
15225,8538,Male,disloyal Customer,27,Business travel,Business,109,3,3,3,1,1,3,1,1,3,2,4,4,4,1,0,0.0,neutral or dissatisfied
55993,60601,Male,disloyal Customer,52,Business travel,Business,991,5,5,5,4,5,4,4,4,3,5,5,4,4,4,200,192.0,satisfied
42524,32656,Female,Loyal Customer,33,Business travel,Business,2517,5,5,5,5,3,4,4,4,4,4,4,1,4,2,0,0.0,satisfied
72173,73500,Female,Loyal Customer,51,Business travel,Business,1120,3,3,3,3,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
69166,58495,Female,Loyal Customer,29,Business travel,Business,719,4,2,2,2,4,4,4,4,4,3,4,4,3,4,0,0.0,neutral or dissatisfied
72658,83928,Male,disloyal Customer,36,Business travel,Business,321,2,2,2,4,4,2,1,4,4,4,4,3,5,4,5,3.0,neutral or dissatisfied
45510,120752,Male,Loyal Customer,40,Business travel,Business,678,5,5,5,5,2,4,5,5,5,5,5,3,5,3,8,0.0,satisfied
65733,117949,Female,disloyal Customer,25,Business travel,Business,255,2,5,2,4,2,2,1,2,4,5,5,5,4,2,0,0.0,neutral or dissatisfied
51099,110001,Female,disloyal Customer,36,Business travel,Business,1204,1,1,1,3,1,1,1,1,4,5,4,4,4,1,21,16.0,neutral or dissatisfied
96326,102245,Female,Loyal Customer,53,Business travel,Business,3872,2,4,4,4,5,4,4,2,2,2,2,2,2,4,68,62.0,neutral or dissatisfied
90041,46469,Female,Loyal Customer,47,Business travel,Business,2566,2,4,5,5,5,3,3,3,3,3,2,1,3,4,28,24.0,neutral or dissatisfied
13313,37520,Female,Loyal Customer,34,Business travel,Business,3936,2,2,2,2,3,2,2,2,2,3,1,2,1,2,252,235.0,satisfied
82262,128753,Male,Loyal Customer,27,Business travel,Business,3612,2,2,2,2,5,5,5,5,5,5,5,4,5,5,17,8.0,satisfied
41293,29880,Male,Loyal Customer,46,Business travel,Business,571,1,1,1,1,5,4,4,2,2,2,1,4,4,4,142,,satisfied
41467,91939,Female,Loyal Customer,19,Business travel,Business,2475,4,4,4,4,4,4,4,4,5,4,1,3,4,4,0,0.0,satisfied
74915,89809,Female,disloyal Customer,24,Business travel,Business,1096,0,4,0,2,4,0,4,4,3,2,5,4,4,4,0,0.0,satisfied
79078,121794,Male,Loyal Customer,46,Business travel,Business,3894,3,1,1,1,2,4,3,3,3,2,3,1,3,3,0,0.0,neutral or dissatisfied
17385,34104,Male,Loyal Customer,22,Business travel,Business,1189,5,5,5,5,5,5,5,5,3,2,3,5,2,5,3,0.0,satisfied
75066,109998,Female,Loyal Customer,44,Personal Travel,Business,1142,3,5,3,3,4,4,3,1,1,3,1,1,1,1,0,0.0,neutral or dissatisfied
54465,47343,Male,Loyal Customer,37,Business travel,Business,574,2,2,2,2,5,4,1,4,4,4,4,1,4,3,7,2.0,satisfied
64332,96600,Male,Loyal Customer,48,Business travel,Business,937,5,5,5,5,2,4,5,4,4,4,4,4,4,4,14,8.0,satisfied
95654,37370,Female,Loyal Customer,30,Business travel,Business,1010,5,5,5,5,4,4,4,4,2,2,1,3,1,4,0,0.0,satisfied
68488,4039,Female,Loyal Customer,18,Business travel,Business,483,2,1,1,1,2,2,2,2,3,3,3,3,4,2,10,12.0,neutral or dissatisfied
1735,67369,Male,Loyal Customer,36,Business travel,Business,1652,2,2,2,2,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
64464,68637,Female,disloyal Customer,26,Business travel,Business,175,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0.0,neutral or dissatisfied
73454,72975,Female,Loyal Customer,25,Business travel,Business,944,2,1,1,1,2,2,2,2,4,5,3,3,4,2,0,0.0,neutral or dissatisfied
42496,669,Male,Loyal Customer,40,Business travel,Business,3893,3,3,3,3,3,4,4,4,4,4,5,3,4,4,0,0.0,satisfied
100596,61074,Female,Loyal Customer,59,Business travel,Business,1546,4,3,3,3,4,3,3,4,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
35905,93417,Female,Loyal Customer,40,Business travel,Business,671,2,2,2,2,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
18344,88135,Female,Loyal Customer,56,Business travel,Business,545,4,4,5,4,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
89366,83978,Female,Loyal Customer,60,Business travel,Business,3243,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
15279,107492,Male,Loyal Customer,42,Business travel,Business,1812,3,3,3,3,4,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
78876,122960,Male,Loyal Customer,45,Business travel,Business,1621,5,5,5,5,2,5,4,2,2,2,2,4,2,4,0,0.0,satisfied
37732,119447,Male,Loyal Customer,46,Business travel,Business,1837,5,5,5,5,2,4,5,4,4,4,4,3,4,4,1,14.0,satisfied
69786,121101,Male,Loyal Customer,58,Business travel,Business,2370,2,2,2,2,4,3,4,3,3,3,3,4,3,3,1,0.0,satisfied
46601,94597,Female,Loyal Customer,55,Business travel,Business,3679,4,4,4,4,3,4,5,4,4,4,4,3,4,4,7,3.0,satisfied
47584,112902,Female,Loyal Customer,57,Business travel,Business,1390,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
65782,5984,Female,Loyal Customer,48,Business travel,Business,3440,4,4,4,4,4,4,4,4,4,5,4,4,4,4,193,199.0,satisfied
43542,95792,Male,disloyal Customer,20,Business travel,Business,419,4,4,4,1,5,4,5,5,4,2,5,3,4,5,0,0.0,satisfied
40597,34726,Male,Loyal Customer,44,Business travel,Business,3093,0,4,0,3,3,2,1,4,4,4,4,3,4,1,60,72.0,satisfied
97582,112316,Male,Loyal Customer,58,Business travel,Business,2232,1,1,1,1,5,4,5,4,4,4,4,4,4,3,6,3.0,satisfied
83623,22687,Male,Loyal Customer,61,Business travel,Business,2528,1,4,4,4,2,3,2,1,1,2,1,3,1,2,3,1.0,neutral or dissatisfied
42788,39201,Male,Loyal Customer,60,Business travel,Business,67,4,4,4,4,3,4,5,5,5,5,4,5,5,5,35,49.0,satisfied
68531,117590,Female,Loyal Customer,33,Business travel,Business,872,3,2,2,2,1,1,1,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
103266,8915,Female,disloyal Customer,25,Business travel,Business,661,3,4,3,4,5,3,3,5,3,4,4,3,4,5,16,14.0,neutral or dissatisfied
91497,81418,Female,Loyal Customer,30,Business travel,Business,393,3,5,3,5,3,3,3,3,2,5,3,4,3,3,0,0.0,neutral or dissatisfied
8531,47381,Female,disloyal Customer,39,Business travel,Business,532,3,3,3,3,2,3,2,2,1,5,4,2,3,2,0,0.0,neutral or dissatisfied
69352,74072,Female,disloyal Customer,35,Business travel,Business,641,1,1,1,4,1,1,2,1,5,5,5,5,5,1,19,4.0,neutral or dissatisfied
3240,81325,Female,Loyal Customer,46,Business travel,Business,1299,1,1,1,1,3,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
4336,92632,Female,Loyal Customer,33,Business travel,Business,2166,2,2,2,2,2,3,3,2,2,2,2,2,2,1,0,11.0,neutral or dissatisfied
92723,73297,Female,Loyal Customer,40,Business travel,Business,3093,2,1,2,2,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
10049,81104,Female,Loyal Customer,28,Business travel,Business,3193,5,5,5,5,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied
83386,86690,Male,Loyal Customer,48,Business travel,Business,1747,3,3,3,3,2,3,5,4,4,5,4,4,4,5,0,1.0,satisfied
56266,128809,Female,Loyal Customer,44,Business travel,Business,2475,4,4,4,4,4,3,5,5,5,5,5,3,5,4,0,0.0,satisfied
14055,77291,Female,Loyal Customer,41,Business travel,Business,391,5,5,5,5,4,4,5,4,4,4,4,4,4,3,11,34.0,satisfied
6238,20799,Male,Loyal Customer,47,Business travel,Business,2555,4,2,5,2,5,4,4,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
54183,66346,Female,Loyal Customer,55,Business travel,Business,986,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
66193,98009,Female,Loyal Customer,58,Business travel,Business,2390,2,2,2,2,4,4,4,4,5,5,4,4,3,4,183,185.0,satisfied
56303,110641,Male,Loyal Customer,23,Business travel,Business,2442,3,3,3,3,5,4,5,5,4,5,5,4,4,5,0,0.0,satisfied
68911,8467,Male,Loyal Customer,53,Business travel,Business,1379,2,2,2,2,2,5,5,5,5,5,5,4,5,3,14,5.0,satisfied
4984,85904,Male,disloyal Customer,22,Business travel,Business,761,4,0,5,4,5,5,5,5,5,5,4,3,5,5,10,8.0,satisfied
68830,125427,Male,Loyal Customer,75,Business travel,Business,2713,4,4,4,4,3,4,3,5,5,5,5,2,5,3,0,0.0,satisfied
47686,23657,Male,Loyal Customer,59,Business travel,Business,1756,2,2,2,2,1,3,1,4,4,4,4,4,4,1,26,15.0,satisfied
3571,57298,Male,Loyal Customer,46,Business travel,Business,3150,0,0,0,3,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
64563,77547,Male,Loyal Customer,23,Business travel,Business,2935,5,5,5,5,4,4,4,4,5,1,4,1,5,4,10,1.0,satisfied
10302,67550,Male,Loyal Customer,42,Personal Travel,Business,1171,2,5,2,2,5,4,5,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
17844,77971,Female,disloyal Customer,39,Business travel,Business,152,1,1,1,1,2,1,2,2,4,4,5,5,4,2,0,0.0,neutral or dissatisfied
31874,7210,Male,Loyal Customer,49,Business travel,Business,135,2,2,2,2,2,5,5,5,5,4,5,4,5,5,0,0.0,satisfied
5006,68633,Male,Loyal Customer,45,Business travel,Business,175,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
99465,106099,Male,Loyal Customer,56,Business travel,Business,3835,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
65427,8925,Male,Loyal Customer,54,Business travel,Business,2107,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
54695,125622,Female,Loyal Customer,33,Business travel,Business,2399,1,1,3,1,5,5,5,2,2,2,2,4,2,4,0,0.0,satisfied
45429,120985,Male,Loyal Customer,48,Business travel,Business,920,3,3,3,3,3,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
95698,31199,Female,Loyal Customer,43,Business travel,Business,3947,4,4,4,4,5,2,3,4,4,4,4,3,4,4,19,9.0,satisfied
67882,28791,Female,Loyal Customer,54,Personal Travel,Business,605,3,4,3,2,3,5,4,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
70923,73255,Male,Loyal Customer,70,Business travel,Business,2594,1,2,2,2,3,4,4,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
102134,51557,Male,Loyal Customer,27,Business travel,Business,3209,2,2,4,2,3,3,3,3,5,3,4,5,4,3,12,1.0,satisfied
39160,36993,Male,Loyal Customer,38,Business travel,Business,899,1,4,4,4,5,3,2,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
42688,90827,Male,Loyal Customer,45,Business travel,Business,406,3,3,3,3,3,5,4,3,3,4,3,3,3,4,0,0.0,satisfied
29600,121142,Female,Loyal Customer,54,Business travel,Business,2370,1,1,1,1,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
51206,62006,Male,Loyal Customer,47,Business travel,Business,2586,4,4,4,4,3,3,3,4,3,3,5,3,4,3,190,185.0,satisfied
57139,29939,Male,Loyal Customer,21,Business travel,Business,234,3,4,4,4,3,3,3,3,1,3,4,4,3,3,0,0.0,neutral or dissatisfied
63208,939,Female,disloyal Customer,17,Business travel,Business,229,3,3,3,3,2,3,2,2,4,5,3,3,3,2,0,0.0,neutral or dissatisfied
20471,125530,Male,Loyal Customer,58,Business travel,Business,1960,4,4,4,4,4,4,4,5,5,5,5,3,5,5,27,20.0,satisfied
42868,73823,Male,Loyal Customer,36,Business travel,Business,3160,2,5,5,5,4,2,3,2,2,2,2,4,2,2,18,27.0,neutral or dissatisfied
20523,10864,Female,Loyal Customer,51,Business travel,Business,74,1,1,1,1,5,4,4,1,1,1,1,4,1,4,27,25.0,neutral or dissatisfied
32313,86154,Male,disloyal Customer,28,Business travel,Business,306,4,5,5,4,4,5,4,4,5,2,5,3,5,4,1,1.0,satisfied
22167,12048,Male,disloyal Customer,28,Business travel,Business,351,2,2,2,3,3,2,1,3,1,4,2,1,3,3,0,0.0,neutral or dissatisfied
16776,5977,Female,Loyal Customer,42,Business travel,Business,1041,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
85137,93808,Male,Loyal Customer,47,Business travel,Business,3557,3,3,5,3,2,5,5,5,5,5,5,3,5,5,28,23.0,satisfied
74864,75974,Male,Loyal Customer,47,Business travel,Business,228,3,3,3,3,2,2,3,5,5,5,5,3,5,2,0,0.0,satisfied
19299,107513,Male,Loyal Customer,53,Business travel,Business,838,4,4,4,4,3,5,4,5,5,5,5,5,5,5,15,0.0,satisfied
33559,118407,Female,disloyal Customer,36,Business travel,Business,370,1,1,1,4,4,1,4,4,5,5,4,5,4,4,12,16.0,neutral or dissatisfied
46736,117931,Male,Loyal Customer,44,Business travel,Business,2059,3,3,3,3,2,4,5,5,5,5,5,4,5,4,4,20.0,satisfied
64514,52336,Male,Loyal Customer,80,Business travel,Business,3336,2,3,3,3,4,3,4,2,2,3,2,2,2,4,56,51.0,neutral or dissatisfied
6478,104867,Male,Loyal Customer,56,Business travel,Business,1784,4,4,4,4,1,3,3,4,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
20207,44769,Male,Loyal Customer,46,Business travel,Business,1250,3,2,2,2,3,4,4,3,3,3,3,1,3,3,8,15.0,neutral or dissatisfied
59554,79866,Male,Loyal Customer,48,Business travel,Business,950,4,4,3,4,4,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
103819,104499,Female,Loyal Customer,60,Business travel,Business,1609,3,3,3,3,2,4,5,5,5,5,5,5,5,3,0,15.0,satisfied
91522,125262,Male,Loyal Customer,46,Business travel,Business,1488,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,7.0,satisfied
15859,66340,Male,Loyal Customer,59,Business travel,Business,986,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
80109,48459,Male,Loyal Customer,19,Business travel,Business,776,5,5,5,5,5,5,5,5,4,3,4,5,4,5,4,0.0,satisfied
1506,30869,Male,Loyal Customer,22,Business travel,Business,1546,1,1,1,1,4,4,4,4,5,3,4,2,4,4,1,0.0,satisfied
60902,67019,Male,Loyal Customer,50,Business travel,Business,3503,5,5,3,5,4,5,5,2,2,2,2,5,2,4,0,0.0,satisfied
46173,40178,Female,Loyal Customer,48,Business travel,Business,1724,4,4,4,4,4,3,1,4,4,4,4,4,4,4,0,0.0,satisfied
75763,208,Female,disloyal Customer,49,Business travel,Business,213,2,2,2,4,5,2,5,5,4,4,4,3,4,5,20,21.0,neutral or dissatisfied
71493,46666,Male,Loyal Customer,30,Business travel,Business,73,4,1,1,1,2,2,4,2,2,1,4,1,3,2,0,0.0,neutral or dissatisfied
45217,11401,Female,Loyal Customer,58,Business travel,Business,667,5,5,5,5,3,5,5,3,3,2,3,3,3,3,3,0.0,satisfied
43578,77018,Female,Loyal Customer,52,Business travel,Business,2960,5,5,5,5,3,4,5,2,2,2,2,5,2,4,52,48.0,satisfied
6974,82747,Male,disloyal Customer,19,Business travel,Business,409,0,2,0,4,3,0,3,3,3,5,5,4,4,3,0,0.0,satisfied
21283,110257,Female,Loyal Customer,60,Business travel,Business,3416,5,5,5,5,5,4,5,3,3,3,3,3,3,3,3,0.0,satisfied
94806,4888,Male,Loyal Customer,54,Business travel,Business,500,3,3,3,3,2,4,4,5,5,5,5,3,5,4,0,23.0,satisfied
92453,24733,Female,Loyal Customer,40,Business travel,Business,2813,5,5,5,5,5,5,4,4,4,5,4,4,4,5,0,0.0,satisfied
66363,56554,Male,disloyal Customer,35,Business travel,Business,1065,2,2,2,4,5,2,5,5,4,2,5,5,4,5,0,0.0,neutral or dissatisfied
35399,63775,Male,Loyal Customer,43,Business travel,Business,1721,2,2,5,2,2,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
19009,59651,Female,Loyal Customer,38,Business travel,Business,3242,5,5,4,5,4,1,1,3,3,5,3,5,3,1,0,0.0,satisfied
72955,128075,Female,Loyal Customer,39,Business travel,Business,2917,1,1,2,1,4,4,4,4,3,4,5,4,5,4,45,28.0,satisfied
59483,101163,Male,Loyal Customer,24,Business travel,Business,1090,3,5,5,5,3,3,3,3,4,3,4,4,3,3,5,0.0,neutral or dissatisfied
24582,23687,Female,Loyal Customer,48,Business travel,Business,1836,5,5,5,5,2,3,5,4,4,4,5,4,4,5,7,12.0,satisfied
98470,66053,Male,Loyal Customer,48,Business travel,Business,655,1,1,1,1,4,3,3,4,4,4,4,3,4,3,6,37.0,satisfied
29190,101791,Female,disloyal Customer,30,Business travel,Business,1521,2,2,2,3,4,2,4,4,4,2,4,5,5,4,10,0.0,neutral or dissatisfied
58695,100000,Female,disloyal Customer,24,Business travel,Business,289,4,0,4,3,4,4,4,4,5,4,4,4,5,4,0,0.0,satisfied
50371,68642,Female,Loyal Customer,41,Business travel,Business,3592,0,5,0,4,5,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
86883,22340,Female,Loyal Customer,37,Business travel,Business,3053,4,4,4,4,3,3,5,4,4,5,3,5,4,2,0,1.0,satisfied
28658,96571,Male,Loyal Customer,55,Business travel,Business,333,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
98159,40391,Female,Loyal Customer,54,Business travel,Business,1905,5,5,5,5,2,4,4,5,5,4,5,3,5,4,0,0.0,satisfied
72525,26179,Female,disloyal Customer,24,Business travel,Business,404,2,2,2,3,3,2,4,3,3,2,3,3,3,3,2,0.0,neutral or dissatisfied
54520,82692,Female,disloyal Customer,29,Business travel,Business,632,2,2,2,3,1,2,4,1,3,4,5,4,4,1,0,0.0,neutral or dissatisfied
72954,84200,Male,Loyal Customer,43,Business travel,Business,1856,5,5,5,5,5,5,5,3,3,3,3,3,3,3,0,0.0,satisfied
24932,97822,Male,disloyal Customer,44,Business travel,Business,395,2,2,2,4,4,2,4,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
68713,128142,Female,Loyal Customer,68,Personal Travel,Business,1849,3,4,3,4,2,3,4,5,5,3,5,4,5,3,0,0.0,neutral or dissatisfied
12552,3870,Female,Loyal Customer,57,Business travel,Business,290,4,5,4,4,2,5,5,5,5,5,5,5,5,5,15,21.0,satisfied
73371,110266,Male,Loyal Customer,37,Business travel,Business,3420,4,4,4,4,5,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
47353,101889,Male,Loyal Customer,29,Business travel,Business,2173,3,3,3,3,4,4,4,4,4,5,4,4,5,4,0,0.0,satisfied
70689,113930,Male,Loyal Customer,39,Business travel,Business,1750,4,4,4,4,5,3,4,4,4,4,4,3,4,4,53,42.0,satisfied
71844,81438,Male,Loyal Customer,57,Business travel,Business,2238,1,1,1,1,4,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
63574,54946,Male,Loyal Customer,42,Personal Travel,Business,1379,4,4,3,1,3,5,5,2,2,3,4,5,2,4,28,24.0,neutral or dissatisfied
8508,80794,Female,Loyal Customer,52,Business travel,Business,2793,3,3,3,3,3,3,3,5,2,5,5,3,3,3,200,217.0,satisfied
61826,68065,Male,Loyal Customer,31,Business travel,Business,1616,5,5,5,5,4,4,4,4,3,4,5,5,5,4,0,0.0,satisfied
6175,110321,Male,Loyal Customer,40,Business travel,Business,2640,3,1,3,3,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
89915,62098,Female,Loyal Customer,52,Business travel,Business,2454,3,3,3,3,3,5,4,4,4,4,4,5,4,3,15,8.0,satisfied
61620,118474,Male,Loyal Customer,42,Business travel,Business,370,1,4,4,4,2,3,4,1,1,1,1,4,1,1,0,2.0,neutral or dissatisfied
70868,40198,Female,Loyal Customer,39,Business travel,Business,358,2,2,2,2,2,3,2,5,5,5,5,2,5,5,0,0.0,satisfied
61708,100477,Female,Loyal Customer,52,Business travel,Business,1855,3,3,3,3,4,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
51897,72376,Female,Loyal Customer,46,Business travel,Business,2645,1,1,1,1,3,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
51957,3860,Female,Loyal Customer,43,Business travel,Business,650,4,4,4,4,2,5,4,5,5,4,5,3,5,3,12,17.0,satisfied
102712,41101,Female,Loyal Customer,37,Business travel,Business,295,4,4,4,4,2,3,3,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
7042,109169,Female,Loyal Customer,59,Business travel,Business,483,2,2,2,2,4,5,5,3,3,4,3,5,3,5,0,0.0,satisfied
89065,34661,Female,Loyal Customer,53,Business travel,Business,301,3,3,4,3,5,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
99010,42110,Female,Loyal Customer,26,Business travel,Business,2677,3,2,2,2,3,3,3,2,5,3,4,3,2,3,150,139.0,neutral or dissatisfied
35836,70940,Male,Loyal Customer,31,Business travel,Business,612,1,1,1,1,3,4,3,3,5,2,4,2,4,3,15,6.0,satisfied
55236,9843,Male,disloyal Customer,25,Business travel,Business,642,5,0,5,1,5,5,5,5,4,4,4,4,4,5,50,35.0,satisfied
29362,96340,Male,Loyal Customer,28,Business travel,Business,1609,2,2,2,2,2,2,2,2,5,5,5,5,4,2,11,0.0,satisfied
56112,100321,Male,Loyal Customer,50,Business travel,Business,971,1,5,4,5,5,4,4,1,1,1,1,1,1,2,4,16.0,neutral or dissatisfied
22013,75899,Female,Loyal Customer,55,Business travel,Business,603,3,3,3,3,4,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
63103,12675,Female,Loyal Customer,42,Business travel,Business,2542,3,3,3,3,3,2,1,3,3,3,3,1,3,5,21,18.0,satisfied
26470,122014,Female,Loyal Customer,46,Business travel,Business,3261,4,4,4,4,4,4,4,4,4,4,5,4,4,5,0,0.0,satisfied
103781,4887,Male,Loyal Customer,54,Business travel,Business,408,2,2,2,2,4,5,5,4,4,4,4,5,4,3,21,12.0,satisfied
58797,76487,Female,Loyal Customer,40,Business travel,Business,534,3,5,3,3,4,4,5,5,5,5,5,4,5,3,3,0.0,satisfied
22943,61874,Male,Loyal Customer,53,Business travel,Business,2521,1,1,4,1,2,3,4,4,4,4,4,5,4,4,0,9.0,satisfied
41702,76349,Female,Loyal Customer,38,Business travel,Business,1851,5,5,5,5,2,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
85347,67646,Female,Loyal Customer,59,Business travel,Business,3919,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,0.0,satisfied
76906,86679,Male,Loyal Customer,49,Business travel,Business,1747,5,5,5,5,2,4,5,3,3,3,3,4,3,5,23,23.0,satisfied
48684,106222,Female,Loyal Customer,47,Business travel,Business,471,5,2,2,2,4,3,4,5,5,4,5,2,5,2,33,26.0,neutral or dissatisfied
100116,68517,Female,Loyal Customer,60,Business travel,Business,3136,5,3,5,5,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
15038,118545,Female,Loyal Customer,30,Business travel,Business,3544,4,4,4,4,5,5,5,5,4,2,5,4,5,5,2,6.0,satisfied
65256,20565,Female,Loyal Customer,46,Business travel,Business,533,1,4,4,4,4,4,3,1,1,2,1,2,1,3,0,0.0,neutral or dissatisfied
83869,117092,Male,Loyal Customer,59,Business travel,Business,338,4,4,4,4,5,5,4,5,5,5,5,1,5,4,4,0.0,satisfied
79019,87069,Male,Loyal Customer,42,Business travel,Business,3383,5,5,2,5,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
86034,38695,Female,Loyal Customer,52,Business travel,Business,2583,4,4,5,4,3,3,5,2,2,2,2,3,2,3,0,0.0,satisfied
